-0.954456726;;-0.958849353;;;-0.954456726
-0.953469066;;-0.957956268;;;-0.953469066
-0.952471066;;-0.957053803;;;-0.952471066
-0.951462737;;-0.956141967;;;-0.951462737
-0.950444091;;-0.95522077;;;-0.950444091
-0.949415137;;-0.95429022;;;-0.949415137
-0.948375888;;-0.953350327;;;-0.948375888
-0.947326354;;-0.952401099;;;-0.947326354
-0.946266547;;-0.951442546;;;-0.946266547
-0.945196478;;-0.950474678;;;-0.945196478
-0.94411616;;-0.949497503;;;-0.94411616
-0.943025603;;-0.948511032;;;-0.943025603
-0.941924819;;-0.947515273;;;-0.941924819
-0.940813821;;-0.946510238;;;-0.940813821
-0.939692621;;-0.945495935;;;-0.939692621
-0.93856123;;-0.944472375;;;-0.93856123
-0.937419661;;-0.943439567;;;-0.937419661
-0.936267927;;-0.942397522;;;-0.936267927
-0.935106039;;-0.941346249;;;-0.935106039
-0.933934011;;-0.94028576;;;-0.933934011
-0.932751854;;-0.939216065;;;-0.932751854
-0.931559583;;-0.938137173;;;-0.931559583
-0.93035721;;-0.937049096;;;-0.93035721
-0.929144747;;-0.935951845;;;-0.929144747
-0.927922209;;-0.934845429;;;-0.927922209
-0.926689607;;-0.93372986;;;-0.926689607
-0.925446957;;-0.932605149;;;-0.925446957
-0.924194271;;-0.931471307;;;-0.924194271
-0.922931562;;-0.930328344;;;-0.922931562
-0.921658845;;-0.929176273;;;-0.921658845
-0.920376133;;-0.928015104;;;-0.920376133
-0.91908344;;-0.926844848;;;-0.91908344
-0.91778078;;-0.925665518;;;-0.91778078
-0.916468168;;-0.924477124;;;-0.916468168
-0.915145617;;-0.923279679;;;-0.915145617
-0.913813142;;-0.922073194;;;-0.913813142
-0.912470758;;-0.920857681;;;-0.912470758
-0.911118478;;-0.919633151;;;-0.911118478
-0.909756318;;-0.918399618;;;-0.909756318
-0.908384292;;-0.917157092;;;-0.908384292
-0.907002415;;-0.915905586;;;-0.907002415
-0.905610702;;-0.914645112;;;-0.905610702
-0.904209169;;-0.913375683;;;-0.904209169
-0.90279783;;-0.912097312;;;-0.90279783
-0.901376701;;-0.910810009;;;-0.901376701
-0.899945797;;-0.909513789;;;-0.899945797
-0.898505134;;-0.908208664;;;-0.898505134
-0.897054727;;-0.906894646;;;-0.897054727
-0.895594592;;-0.905571749;;;-0.895594592
-0.894124745;;-0.904239985;;;-0.894124745
-0.892645202;;-0.902899368;;;-0.892645202
-0.891155978;;-0.90154991;;;-0.891155978
-0.889657091;;-0.900191625;;;-0.889657091
-0.888148556;;-0.898824526;;;-0.888148556
-0.88663039;;-0.897448627;;;-0.88663039
-0.885102608;;-0.896063941;;;-0.885102608
-0.883565229;;-0.894670481;;;-0.883565229
-0.882018267;;-0.893268262;;;-0.882018267
-0.880461741;;-0.891857296;;;-0.880461741
-0.878895667;;-0.890437598;;;-0.878895667
-0.877320061;;-0.889009182;;;-0.877320061
-0.875734942;;-0.887572061;;;-0.875734942
-0.874140326;;-0.88612625;;;-0.874140326
-0.872536231;;-0.884671763;;;-0.872536231
-0.870922673;;-0.883208614;;;-0.870922673
-0.869299671;;-0.881736817;;;-0.869299671
-0.867667242;;-0.880256388;;;-0.867667242
-0.866025404;;-0.878767339;;;-0.866025404
-0.864374174;;-0.877269686;;;-0.864374174
-0.862713571;;-0.875763444;;;-0.862713571
-0.861043612;;-0.874248628;;;-0.861043612
-0.859364315;;-0.872725251;;;-0.859364315
-0.8576757;;-0.871193329;;;-0.8576757
-0.855977783;;-0.869652878;;;-0.855977783
-0.854270584;;-0.868103911;;;-0.854270584
-0.852554121;;-0.866546445;;;-0.852554121
-0.850828413;;-0.864980495;;;-0.850828413
-0.849093478;;-0.863406075;;;-0.849093478
-0.847349335;;-0.861823202;;;-0.847349335
-0.845596004;;-0.86023189;;;-0.845596004
-0.843833502;;-0.858632156;;;-0.843833502
-0.842061849;;-0.857024015;;;-0.842061849
-0.840281065;;-0.855407482;;;-0.840281065
